pd,in_degree_centrality,out_degree_centrality,load_centrality,eigenvector_centrality_numpy,closeness_centrality,betweenness_centrality_source,harmonic_centrality,pagerank,average_neighbor_degree,node_clique_number,hits_numpy
Z942,0.0,0.0014326647564469914,0.0,-9.11063240713229e-19,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
Z4824,0.0014326647564469914,0.0,0.0,-1.6439160019210426e-18,0.0014326647564469914,0.0,1.0,0.00047265537636829503,0.0,2,-0.0
E10622,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233448,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.00037426483794664536
S062X0S,0.0014326647564469914,0.0014326647564469914,0.0,0.004766378495596087,0.26636239669998435,0.0,194.58333333333334,0.0007447880062573476,73.0,2,0.0007109711687491736
C9101,0.0014326647564469914,0.0014326647564469914,0.0,-1.249241248302085e-19,0.0014326647564469914,0.0,1.0,0.00170326261754337,1.0,2,-0.0
Q205,0.0014326647564469914,0.0,0.0,0.007580721714233443,0.31263575836870383,0.0,230.36666666666903,0.00034922821840102604,0.0,2,-0.0
M25611,0.0014326647564469914,0.0,0.0,0.0022557219138208706,0.2616067103678767,0.0,188.29999999999984,0.0003248466749182102,0.0,2,-0.0
C300,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623026,0.2718073738700945,0.0,201.71666666666664,0.0003393890217608675,118.0,2,0.0003230800005289939
C186,0.0028653295128939827,0.0014326647564469914,0.0,0.0028931170433625537,0.2722586312699895,0.0,202.54999999999995,0.000521382784868165,13.0,3,4.498389463457376e-05
C9211,0.0,0.0014326647564469914,0.0,-2.4318758457298686e-18,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
S82141D,0.0014326647564469914,0.0014326647564469914,0.0,0.0002227335490342904,0.22776451236336626,0.0,164.0333333333328,0.0004150745161946927,4.0,2,1.167486812979929e-05
L97321,0.0014326647564469914,0.0014326647564469914,0.0,-2.0410052957480425e-18,0.0014326647564469914,0.0,1.0,0.0017032626175433705,1.0,2,-0.0
L97322,0.0014326647564469914,0.0014326647564469914,0.0,5.260868695837258e-20,0.0014326647564469914,0.0,1.0,0.00170326261754337,1.0,2,-0.0
C7970,0.0,0.0014326647564469914,0.0,2.299244775734927e-18,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.0001934538617838365
D3A8,0.0,0.0014326647564469914,0.0,1.6719378308458304e-18,0.0,0.0,0.0,0.00025548939263151077,2.0,2,9.5617201016104e-06
L89629,0.0014326647564469914,0.0014326647564469914,0.0,0.00043084650559340506,0.23075579113736913,0.0,166.4166666666661,0.0004562789978997768,3.0,2,7.686406355369452e-06
C9111,0.0028653295128939827,0.0014326647564469914,0.0,0.0005992266739999301,0.23272059919814148,0.0,168.34999999999945,0.0007561871077802418,9.0,3,1.7540170765503983e-05
C9290,0.0014326647564469914,0.0,0.0,2.025429484813669e-18,0.0014326647564469914,0.0,1.0,0.00047265537636829514,0.0,2,-0.0
D708,0.0,0.0014326647564469914,0.0,-2.1668658924292376e-18,0.0,0.0,0.0,0.00025548939263151077,29.0,2,2.912532633448981e-05
M4624,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233451,0.31196661173422385,0.0,229.86666666666903,0.0004117207689140349,229.0,2,0.000673676708303961
C4371,0.0014326647564469914,0.0,0.0,0.002488387158979327,0.2672722590493684,0.0,195.3166666666667,0.0003356951325056177,0.0,2,-0.0
C181,0.0014326647564469914,0.0028653295128939827,0.0,0.0025061406630623056,0.2718073738700945,0.0,201.71666666666664,0.0005910879091489392,65.5,3,0.0008398313546328946
C5701,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623073,0.2718073738700945,0.0,201.71666666666664,0.00040650872506435315,118.0,2,0.0005923133343031555
M47897,0.0014326647564469914,0.0014326647564469914,0.0,0.002488387158979326,0.26665113642540433,0.0,194.81666666666666,0.0003356951325056177,68.0,2,0.0001934538617838365
S31109A,0.0,0.0014326647564469914,0.0,-1.217037362221291e-19,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.0005239707731253033
C8311,0.0014326647564469914,0.0014326647564469914,0.0,0.0018775327168453761,0.26636239669998435,0.0,194.63333333333333,0.00035568040100818183,68.0,2,0.00031429591648633666
L89220,0.0,0.0014326647564469914,0.0,1.7595060139240497e-18,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
L89223,0.0014326647564469914,0.0,0.0,1.6165855408919843e-18,0.0014326647564469914,0.0,1.0,0.00047265537636829503,0.0,2,-0.0
M86141,0.004297994269340974,0.004297994269340974,0.004764586664912662,0.007593810249242058,0.31275991526056646,0.004764586664912662,231.20000000000243,0.001668901648572334,77.0,2,0.0005241663308877216
L97824,0.0014326647564469914,0.0014326647564469914,0.0,0.00022292582992547815,0.22797560088270208,0.0,164.28333333333276,0.000610130992953131,3.0,2,5.839113161578296e-06
M86641,0.0014326647564469914,0.0014326647564469914,0.0,0.00022292582992548005,0.22797560088270208,0.0,164.28333333333276,0.0009056656598878152,3.0,2,1.0705040796226875e-05
M25642,0.0028653295128939827,0.0028653295128939827,5.823840473361753e-06,0.002202232965350659,0.24306884718620111,5.309972196300422e-06,176.53333333333245,0.0004901829971781092,8.5,2,3.2581397491013586e-05
C6290,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623013,0.2718073738700945,0.0,201.71666666666664,0.00035616894758673897,118.0,2,0.0004846200007934908
I770,0.0014326647564469914,0.0,0.0,0.007580721714233451,0.31263575836870383,0.0,230.36666666666903,0.0003336050807727735,0.0,2,-0.0
C5700,0.0028653295128939827,0.0028653295128939827,0.0,0.0049945278220416296,0.28160924253283975,0.0,209.28333333333387,0.0004363746874608462,93.0,3,0.0005552246346695975
C496,0.0014326647564469914,0.0014326647564469914,0.0,0.0024883871589793287,0.26665113642540433,0.0,194.81666666666666,0.0003677774284552603,68.0,2,0.0001934538617838365
S335XXD,0.0014326647564469914,0.0014326647564469914,0.0,4.941737840796281e-05,0.19127968378883012,0.0,136.95000000000002,0.00043882069030765916,3.0,2,4.4161699829621443e-07
I69919,0.0014326647564469914,0.0,0.0,0.0022292212378097285,0.24819098163106254,0.0,180.28333333333245,0.00032789500804823686,0.0,2,-0.0
C051,0.0014326647564469914,0.0014326647564469914,0.0,0.002762274675771274,0.2539862399095875,0.0,183.91666666666598,0.0004661650924870457,32.0,2,0.00010380697279419386
I6789,0.0028653295128939827,0.0014326647564469914,0.0,0.00620203112405872,0.2670854216638822,0.0,195.75000000000003,0.0005338975290704662,20.0,3,0.00013934328428064213
S82301D,0.0,0.0014326647564469914,0.0,-2.299888632444223e-18,0.0,0.0,0.0,0.00025548939263151077,46.0,2,7.624344655263747e-05
S42225A,0.0014326647564469914,0.0014326647564469914,0.0,0.00476637849559608,0.26636239669998435,0.0,194.58333333333334,0.00041000474430282976,73.0,2,0.00020053032964720282
L89222,0.0,0.0014326647564469914,0.0,9.617666722269504e-19,0.0,0.0,0.0,0.00025548939263151077,11.0,2,1.1309495882687146e-05
I2690,0.0014326647564469914,0.0014326647564469914,0.0,0.00015305664137911366,0.20262411314039172,0.0,145.69999999999914,0.0006865833306514572,2.0,2,1.2251321795352377e-05
F800,0.0,0.0014326647564469914,0.0,-4.535645848599634e-19,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
M65342,0.0014326647564469914,0.0014326647564469914,0.0,-1.5904284355618323e-19,0.0014326647564469914,0.0,1.0,0.0017032626175433716,1.0,2,-0.0
C248,0.0,0.0014326647564469914,0.0,1.00911345651372e-18,0.0,0.0,0.0,0.00025548939263151077,1.0,2,3.5442302830259215e-06
S78112S,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233453,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.000598823740714632
D573,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233455,0.31196661173422385,0.0,229.86666666666903,0.00038047449365753103,229.0,2,0.0005239707731253033
D593,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233458,0.31196661173422385,0.0,229.86666666666903,0.0004898364570552972,229.0,2,0.001347353416607922
C8293,0.0,0.0014326647564469914,0.0,-2.14798353039376e-18,0.0,0.0,0.0,0.00025548939263151077,118.0,2,0.00026923333377416165
C188,0.0014326647564469914,0.0,0.0,0.002506140663062304,0.2724348026844279,0.0,202.21666666666664,0.0003393890217608675,0.0,2,-0.0
